Date and Time,NMI1,NMI2,NMI3,NMI4,NMI5,NMI6
24/11/2020 21:30,30.68,231.9,8.48,8.32,5.96,40.76
24/11/2020 22:00,30.45714286,236.7285714,8.028571429,8.342857143,5.962857143,39.94285714
24/11/2020 22:30,23.93333333,239.9,7.966666667,8.2,5.966666667,41.2
24/11/2020 23:00,10.93333333,221.7,7.666666667,8.2,5.96,40.96666667
24/11/2020 23:30,9.14,147.8,7.48,8.24,5.96,40.76
25-Nov-20,7.471428571,13.08571429,6.885714286,8.428571429,5.962857143,40.45714286
25/11/2020 0:30,7.666666667,7.566666667,6.766666667,8.466666667,5.966666667,40.86666667
25/11/2020 1:00,7.266666667,7.666666667,7.066666667,8.6,5.96,40.66666667
25/11/2020 1:30,7.38,6.88,7.1,9,5.962,41.12
25/11/2020 2:00,7.328571429,7.2,7.271428571,8.914285714,5.97,40.68571429
25/11/2020 2:30,7.4,7.166666667,6.766666667,8.733333333,5.97,40.4
25/11/2020 3:00,7.533333333,7.1,6.866666667,8.866666667,5.97,40.4
25/11/2020 3:30,7.68,7.06,6.86,8.98,5.972,40.22
25/11/2020 4:00,7.2,6.9,7.414285714,8.671428571,5.977142857,39.7
25/11/2020 4:30,7.233333333,8.3,14.1,11.26666667,5.97,42.23333333
25/11/2020 5:00,8.633333333,31.73333333,37.96666667,49.53333333,5.986666667,55.63333333
25/11/2020 5:30,13.82,114.26,71.08,131.72,6.398,95.7
25/11/2020 6:00,26.15714286,286.7857143,114.8857143,218.6857143,7.995714286,195.2142857
25/11/2020 6:30,31.6,309.0333333,132.5666667,258.6666667,8.063333333,225.1666667
25/11/2020 7:00,31.03333333,319.8333333,128.3,250.2,7.96,223.8
25/11/2020 7:30,30.7,327.02,130.04,222.64,8.256,239.64
25/11/2020 8:00,30.47142857,321.5571429,136.7428571,252.9428571,7.98,237.1428571
25/11/2020 8:30,26.16666667,307.6,121.2666667,189.7333333,8.14,225.0333333
25/11/2020 9:00,21.93333333,309.2666667,107.9666667,191.3333333,8.076666667,207.2666667
25/11/2020 9:30,25.56,328.62,126.72,257.96,7.978,229.44
25/11/2020 10:00,14.82857143,342.1,136.7714286,278.4857143,8.121428571,246.6857143
25/11/2020 10:30,20.83333333,335.3666667,142.8,266.1,7.996666667,248.4333333
25/11/2020 11:00,29.36666667,317.7,138.2666667,238.5,8.243333333,220.9333333
25/11/2020 11:30,25.3,298.34,119.36,230.66,7.994,179.92
25/11/2020 12:00,16.38571429,307.7,102.6285714,184.3571429,8.175714286,202.8
25/11/2020 12:30,28.5,336.7333333,118.1666667,133.7,8.236666667,236.9666667
25/11/2020 13:00,29.23333333,330.5333333,126.8666667,250.4,8.523333333,238.3333333
25/11/2020 13:30,28.06,336.28,132.7,244.94,8.934,246
25/11/2020 14:00,24.95714286,339.8857143,131.1571429,190.7857143,9.07,234.8
25/11/2020 14:30,22.26666667,313.4,100.9666667,258.5666667,9.093333333,191.8333333
25/11/2020 15:00,11.43333333,293.4333333,40.13333333,260.2333333,9.016666667,105.3333333
25/11/2020 15:30,11.12,301.9,11.4,218.72,8.994,85.24
25/11/2020 16:00,16.17142857,280.5571429,9.171428571,77.25714286,8.218571429,66.17142857
25/11/2020 16:30,28.73333333,254.2,7.733333333,65.16666667,8.156666667,47.9
25/11/2020 17:00,28.5,232.7,7.833333333,56.9,8.223333333,47.73333333
25/11/2020 17:30,25.54,194.04,7.34,57.6,8.02,47.74
25/11/2020 18:00,21.52857143,255.2857143,6.814285714,61.2,8.391428571,46.01428571
25/11/2020 18:30,30.66666667,242.0333333,6.933333333,58.93333333,8.11,46
25/11/2020 19:00,29.5,246.8333333,6.233333333,34.4,7.973333333,45.5
25/11/2020 19:30,28.86,233.82,5.58,16.06,5.872,45.66
25/11/2020 20:00,23.98571429,125.2714286,6.042857143,7.242857143,0.002857143,45.81428571
25/11/2020 20:30,17.76666667,215.6,6.466666667,8.766666667,0.006666667,46.36666667
25/11/2020 21:00,29.53333333,244.3,6.8,9.166666667,0.003333333,46
25/11/2020 21:30,30.84,234.54,7.1,9.16,0.01,45.96
25/11/2020 22:00,31.22857143,236.4142857,6.585714286,8.6,0.01,45.28571429
25/11/2020 22:30,26,232.3333333,6.633333333,8.666666667,0.01,45.9
25/11/2020 23:00,13.23333333,191.4666667,7.2,8.766666667,0.01,45.86666667
25/11/2020 23:30,10.32,104.18,6.8,8.7,0.01,46
26-Nov-20,8.028571429,10.44285714,5.828571429,8.471428571,0.01,45.4
26/11/2020 0:30,8.033333333,6.3,5.333333333,7.9,0.01,45.66666667
26/11/2020 1:00,7.933333333,6.566666667,5.133333333,8,0.013333333,45.3
26/11/2020 1:30,8.02,7,5.14,8.18,0.018,45.44
26/11/2020 2:00,8.1,6.514285714,5.614285714,8.185714286,0.01,45.28571429
26/11/2020 2:30,8.066666667,6.333333333,5.366666667,8.366666667,0.01,45.36666667
26/11/2020 3:00,7.933333333,6.466666667,5.433333333,8.266666667,0.01,45.1
26/11/2020 3:30,7.82,6.58,5.6,8.14,0.01,44.98
26/11/2020 4:00,7.871428571,6.557142857,5.2,7.842857143,0.01,44.52857143
26/11/2020 4:30,7.833333333,6.733333333,10.6,10.63333333,0.01,47.8
26/11/2020 5:00,8.233333333,28.9,33.96666667,48.16666667,0.053333333,63.1
26/11/2020 5:30,9.68,114.42,69.02,134.68,1.718,108.84
26/11/2020 6:00,17.34285714,296.6142857,114.8714286,241.0285714,8.118571429,227.1142857
26/11/2020 6:30,26.5,314.1,128.2333333,275.5,8.196666667,242.2333333
26/11/2020 7:00,18.7,269.8333333,126.7,268.1666667,8.146666667,241.0666667
26/11/2020 7:30,11.92,289.32,132.22,255.14,8.506,244.74
26/11/2020 8:00,12.02857143,327.0285714,131.3857143,246.4714286,8.135714286,248.2714286
26/11/2020 8:30,12.06666667,314.3,120.3,169.6,8.343333333,230.5333333
26/11/2020 9:00,12.43333333,279.7333333,112.9,154.3666667,8.243333333,216.2
26/11/2020 9:30,13.14,290.16,120.5,219.92,8.154,239.66
26/11/2020 10:00,12.52857143,312.6285714,119.3571429,244.8571429,8.332857143,237.7285714
26/11/2020 10:30,12.4,323.7,124.8,256.5,8.16,238.9666667
26/11/2020 11:00,11.8,316.2666667,122.5666667,239.7,8.406666667,223.2666667
26/11/2020 11:30,11.6,299.58,112.2,205.36,8.076,187.7
26/11/2020 12:00,12.34285714,280.9571429,100.6285714,135.7428571,8.294285714,196.6142857
26/11/2020 12:30,12.23333333,314.6666667,123.2666667,120.8666667,8.196666667,233.6666667
26/11/2020 13:00,12.06666667,319.4,128.2666667,221.7666667,8.153333333,233.3333333
26/11/2020 13:30,11.58,317.28,120.46,218,8.298,232.72
26/11/2020 14:00,11.61428571,306.4571429,118.9285714,228.1714286,8.075714286,228.7142857
26/11/2020 14:30,11.6,301.7,90.6,257.5666667,8.37,186.8
26/11/2020 15:00,11.46666667,277.3333333,36.63333333,292.0666667,8.123333333,86.56666667
26/11/2020 15:30,13.88,275.02,7.96,243.52,8.304,46.7
26/11/2020 16:00,19.82857143,280.7285714,6.542857143,70.74285714,8.211428571,37.58571429
26/11/2020 16:30,17.13333333,256.3333333,6.233333333,54.7,8.163333333,36.6
26/11/2020 17:00,11.5,233.4333333,5.533333333,52.96666667,8.236666667,36.1
26/11/2020 17:30,11.28,236.12,4.96,54.56,8.024,35.88
26/11/2020 18:00,11.34285714,256.8571429,5.628571429,56.65714286,8.405714286,35.82857143
26/11/2020 18:30,11.73333333,234.7666667,5.5,43.96666667,8.116666667,35.56666667
26/11/2020 19:00,12,218.5,4.933333333,27.7,8.233333333,34.8
26/11/2020 19:30,12.44,186.38,4.64,8.18,6.464,34.5
26/11/2020 20:00,12.51428571,61.9,5.257142857,7.442857143,0.002857143,34.21428571
26/11/2020 20:30,12.43333333,101.1333333,6.166666667,8.766666667,0.01,34.53333333
26/11/2020 21:00,12.7,210.7333333,5.8,8.7,0.006666667,33.9
26/11/2020 21:30,12.82,251.82,5.86,8.66,0.004,32.56
26/11/2020 22:00,13.18571429,254.5,5.5,8.528571429,0.017142857,32.71428571
26/11/2020 22:30,12.86666667,227.4333333,5.766666667,8.7,0.01,32.46666667
26/11/2020 23:00,12.33333333,207.3333333,5.566666667,8.733333333,0.01,32.43333333
26/11/2020 23:30,10.82,158.52,5.86,8.42,0.012,32.54
27-Nov-20,8.5,27.57142857,5.042857143,8.5,0.017142857,32.67142857
27/11/2020 0:30,8.5,8.533333333,5.2,8.466666667,0.01,32.6
27/11/2020 1:00,8.5,7.7,4.8,8.533333333,0.01,32.2
27/11/2020 1:30,8.5,7.86,4.86,8.84,0.01,31.88
27/11/2020 2:00,8.5,7.614285714,5.071428571,9.085714286,0.01,33.42857143
27/11/2020 2:30,8.5,7.4,4.833333333,9.633333333,0.013333333,32.4
27/11/2020 3:00,8.433333333,7.433333333,4.6,9.966666667,0.016666667,32.3
27/11/2020 3:30,8.3,7.44,4.78,9.16,0.01,32.4
27/11/2020 4:00,8.3,7.257142857,4.785714286,8.828571429,0.01,32.05714286
27/11/2020 4:30,8.333333333,8.933333333,8.733333333,10.2,0.01,33.86666667
27/11/2020 5:00,8.466666667,28.06666667,31.2,42.53333333,0.056666667,47.86666667
27/11/2020 5:30,9.34,86.72,67.04,138.4,1.734,97.58
27/11/2020 6:00,12.38571429,233.7428571,102.8857143,268.9714286,8.152857143,217.5285714
27/11/2020 6:30,14.56666667,336.8666667,129.3666667,253.4666667,8.196666667,229.4
27/11/2020 7:00,21,337.5333333,117.4333333,258.0666667,8.086666667,226
27/11/2020 7:30,26.04,333.38,113.02,267.22,8.42,235.64
27/11/2020 8:00,25.02857143,320.3571429,117.1571429,266.9571429,8.1,232.3142857
27/11/2020 8:30,18.16666667,300.0333333,114.0666667,166.5,8.29,218.1
27/11/2020 9:00,10.56666667,288.8333333,106.7666667,179.0333333,8.19,213.4333333
27/11/2020 9:30,14.56,313.8,124.44,273.06,8.102,241.9
27/11/2020 10:00,28,320.7714286,124.7142857,256.9857143,8.247142857,241.0428571
27/11/2020 10:30,27.06666667,337.6333333,126.7,218.0666667,8.116666667,238.1666667
27/11/2020 11:00,26.36666667,314.4333333,110.8,183.8333333,8.403333333,212.1666667
27/11/2020 11:30,21.84,287.4,99.46,166.84,8.122,173.44
27/11/2020 12:00,14.05714286,290.4285714,103.5285714,134.4857143,8.33,197.4285714
27/11/2020 12:30,24.9,324.0666667,124.2333333,99.96666667,8.246666667,234.4
27/11/2020 13:00,27.8,321.0333333,132.3333333,172.2,8.196666667,230.8333333
27/11/2020 13:30,25.36,328.34,131.9,173.62,8.332,223.6
27/11/2020 14:00,17.2,315.9571429,103.3,147.1285714,8.174285714,194.1428571
27/11/2020 14:30,11.46666667,276.6,71.43333333,77.6,8.57,90.8
27/11/2020 15:00,11.96666667,292.3,66.53333333,70.66666667,8.293333333,55.3
27/11/2020 15:30,11.86,292.46,61.58,69.02,8.49,43
27/11/2020 16:00,11.7,294.3,53.01428571,67.67142857,8.381428571,42.08571429
27/11/2020 16:30,11.63333333,283.9,28.1,63.7,8.33,39.76666667
27/11/2020 17:00,11.66666667,278.7,8.633333333,54.43333333,8.386666667,37.43333333
27/11/2020 17:30,11.74,298.92,8.24,37.84,8.166,36.96
27/11/2020 18:00,10.87142857,287.1714286,7.057142857,6.685714286,8.578571429,37.25714286
27/11/2020 18:30,11.33333333,245.7,6.733333333,5.233333333,8.26,37.03333333
27/11/2020 19:00,11.4,184.9663333,6.9,4.933333333,8.39,35.96666667
27/11/2020 19:30,11.46,85.9392,6.54,5.28,6.57,35.42
27/11/2020 20:00,11.87142857,180.4714286,5.557142857,7.085714286,0.007142857,35.9
27/11/2020 20:30,12.16666667,253.4,8.433333333,8.566666667,0.003333333,35.86666667
27/11/2020 21:00,11.76666667,217.3333333,7.766666667,8.3,0.01,36.36666667
27/11/2020 21:30,11.62,207.56,7.54,8.68,0.012,37.6
27/11/2020 22:00,11.1,201.4571429,7.528571429,8.571428571,0.017142857,37.94285714
27/11/2020 22:30,8.333333333,113.9,6.966666667,12.83333333,0.013333333,37.7
27/11/2020 23:00,7.833333333,13.5,6.733333333,21.63333333,0.02,37.33333333
27/11/2020 23:30,7.9,7.52,6.82,21.94,0.018,37.04
28-Nov-20,8.042857143,7.685714286,6.985714286,21.98571429,0.01,37.34285714
28/11/2020 0:30,8.266666667,7.8,6.933333333,21.8,0.01,37.5
28/11/2020 1:00,8,7.533333333,6.366666667,21.9,0.01,37.06666667
28/11/2020 1:30,8,7.44,6.38,21.74,0.01,36.96
28/11/2020 2:00,7.971428571,7.514285714,6.671428571,22.15714286,0.007142857,36.94285714
28/11/2020 2:30,7.933333333,7.3,6.7,22.73333333,0.003333333,36.8
28/11/2020 3:00,8.1,7.366666667,6.833333333,22.7,0.01,36.06666667
28/11/2020 3:30,8.18,7.62,6.66,21.4,0.008,36.32
28/11/2020 4:00,7.7,7.842857143,6.642857143,13.68571429,0.002857143,34.8
28/11/2020 4:30,7.7,15.8,9.633333333,9.233333333,0.01,32.53333333
28/11/2020 5:00,7.7,33.83333333,27.26666667,8.8,0.053333333,28.7
28/11/2020 5:30,7.7,55.84,52.22,8.44,1.742,26.04
28/11/2020 6:00,7.728571429,152.5428571,52.64285714,13.11428571,8.244285714,25.57142857
28/11/2020 6:30,7.766666667,194.1333333,51.93333333,30.3,8.293333333,24.96666667
28/11/2020 7:00,7.733333333,199.5333333,52.63333333,38.1,8.163333333,27.53333333
28/11/2020 7:30,7.8,171.58,51.78,38.2,8.536,33.9
28/11/2020 8:00,7.771428571,106.1285714,49.27142857,38.37142857,8.168571429,38.27142857
28/11/2020 8:30,7.7,196.0333333,48.53333333,32.86666667,8.376666667,37.96666667
28/11/2020 9:00,7.7,189.1,49.6,17.5,8.263333333,38.23333333
28/11/2020 9:30,7.7,167.6,50.48,6.52,8.17,39
28/11/2020 10:00,7.642857143,90.14285714,50.22857143,6.428571429,8.335714286,36.34285714
28/11/2020 10:30,7.433333333,123.4666667,48.6,5.933333333,8.186666667,36.6
28/11/2020 11:00,7.333333333,49.03333333,48.56666667,6.033333333,8.47,36.4
28/11/2020 11:30,7.4,48.4398,49.14,6.3,8.152,36.1
28/11/2020 12:00,7.371428571,51.39928571,48.3,5.328571429,8.391428571,35.04285714
28/11/2020 12:30,7.3,15.86666667,47.76666667,4.933333333,8.28,35.16666667
28/11/2020 13:00,7.3,12.76666667,47.76666667,4.966666667,8.233333333,34.53333333
28/11/2020 13:30,7.28,12.68,47.9,4.92,8.396,34.12
28/11/2020 14:00,7.2,12.62857143,47.98571429,5.028571429,8.194285714,33.85714286
28/11/2020 14:30,7.166666667,12.66666667,48.23333333,5.2,8.55,33.9
28/11/2020 15:00,7.166666667,12.56666667,48.03333333,5.366666667,8.286666667,33.03333333
28/11/2020 15:30,7.34,12.52,47.64,5.34,8.466,31.78
28/11/2020 16:00,7.528571429,12.74285714,48.4,5.728571429,8.352857143,32.15714286
28/11/2020 16:30,7.6,12.96666667,48.76666667,6.6,8.316666667,32.56666667
28/11/2020 17:00,7.633333333,12.96666667,48.5,6.966666667,8.363333333,33.23333333
28/11/2020 17:30,7.74,13.28,48.58,6.36,8.164,33.46
28/11/2020 18:00,7.871428571,12.51428571,43.32857143,5.8,8.54,33.24285714
28/11/2020 18:30,7.766666667,12.3,21.6,5.933333333,8.243333333,33.06666667
28/11/2020 19:00,7.766666667,9.4,6.033333333,6.2,8.363333333,32.26666667
28/11/2020 19:30,7.9,5.76,6.02,6.34,6.552,30.88
28/11/2020 20:00,8.128571429,6.428571429,5.814285714,7.3,0.002857143,31.08571429
28/11/2020 20:30,8.666666667,6.5,6.066666667,8.266666667,0.01,30.83333333
28/11/2020 21:00,8.4,6.633333333,6.1,8.3,0.01,30.96666667
28/11/2020 21:30,8.04,6.86,6.28,8.62,0.01,31.38
28/11/2020 22:00,8.2,6.614285714,6.171428571,8.985714286,0.01,32.38571429
28/11/2020 22:30,8.2,6.466666667,6.3,8.666666667,0.013333333,32.13333333
28/11/2020 23:00,8.2,6.566666667,6.7,8.666666667,0.016666667,32.1
28/11/2020 23:30,8.18,6.5,6.56,8.74,0.01,31.78
29-Nov-20,8.128571429,6.414285714,5.971428571,8.357142857,0.01,31.41428571
29/11/2020 0:30,8.166666667,6.266666667,5.866666667,8.2,0.01,32.13333333
29/11/2020 1:00,8.1,6.8,5.766666667,8.6,0.01,32.73333333
29/11/2020 1:30,8.12,7.36,5.72,8.48,0.008,32.14
29/11/2020 2:00,8.2,6.457142857,5.914285714,8.057142857,0.002857143,31.9
29/11/2020 2:30,8.166666667,6.5,6.3,8.233333333,0.006666667,32
29/11/2020 3:00,8.033333333,6.366666667,6.533333333,8.266666667,0.003333333,31.53333333
29/11/2020 3:30,7.92,6.6,6.68,8.3,0.01,30.22
29/11/2020 4:00,7.971428571,6.828571429,6.857142857,8.471428571,0.007142857,30.18571429
29/11/2020 4:30,7.9,6.366666667,6.333333333,7.9,0.003333333,29.86666667
29/11/2020 5:00,7.933333333,6.266666667,6,8.033333333,0.056666667,30.33333333
29/11/2020 5:30,8.12,6.18,6.18,8.3,1.754,31.36
29/11/2020 6:00,8.428571429,6.9,6.5,8.1,8.252857143,31.25714286
29/11/2020 6:30,8.066666667,10.13333333,5.5,7.5,8.3,31.13333333
29/11/2020 7:00,8.166666667,12.76666667,5.666666667,7.366666667,8.2,30.66666667
29/11/2020 7:30,8.1,13.04,5.86,7.46,8.534,30.8
29/11/2020 8:00,8.1,12.71428571,5.242857143,7.3,8.192857143,30.68571429
29/11/2020 8:30,8.1,12.76666667,5.033333333,7.566666667,8.386666667,30.5
29/11/2020 9:00,8.133333333,13,4.966666667,7.733333333,8.286666667,30.53333333
29/11/2020 9:30,8.18,12.46,5.22,6.98,8.208,30.52
29/11/2020 10:00,8.271428571,12.72857143,5.728571429,6.9,8.337142857,31.82857143
29/11/2020 10:30,8.5,12.8,5.5,6.766666667,8.203333333,31.73333333
29/11/2020 11:00,8.1,12.9,5.033333333,6.3,8.47,31.4
29/11/2020 11:30,8.06,13.04,5.18,5.84,8.17,31.48
29/11/2020 12:00,7.9,12.77142857,4.7,5.657142857,8.395714286,31.91428571
29/11/2020 12:30,7.833333333,12.8,4.9,6,8.293333333,31.93333333
29/11/2020 13:00,7.733333333,12.93333333,5.2,6.366666667,8.266666667,31.33333333
29/11/2020 13:30,7.8,12.74,5.04,6.22,8.382,31.22
29/11/2020 14:00,7.771428571,12.58571429,5.057142857,5.9,8.178571429,31.27142857
29/11/2020 14:30,7.733333333,13.5,4.733333333,6,8.47,31.16666667
29/11/2020 15:00,7.866666667,14.1,4.9,6.2,8.213333333,30.93333333
29/11/2020 15:30,7.94,12.52,5.2,6.16,8.404,29.82
29/11/2020 16:00,7.728571429,12.68571429,5.485714286,6.057142857,8.285714286,26.78571429
29/11/2020 16:30,7.766666667,12.83333333,5.333333333,6.433333333,8.26,27.23333333
29/11/2020 17:00,7.7,12.76666667,5.433333333,6.733333333,8.316666667,28.23333333
29/11/2020 17:30,7.76,13.04,5.12,6.44,8.122,29.16
29/11/2020 18:00,7.971428571,11.97142857,5.285714286,6.628571429,8.495714286,28.6
29/11/2020 18:30,7.933333333,7.366666667,5.333333333,6.466666667,8.21,28.7
29/11/2020 19:00,7.966666667,6.1,5.133333333,6.033333333,8.376666667,28.83333333
29/11/2020 19:30,7.94,5.66,5.42,6.1,7.826,28.72
29/11/2020 20:00,8.128571429,5.728571429,5.671428571,6.585714286,5.89,28.85714286
29/11/2020 20:30,8.233333333,6.4,6.066666667,7.9,5.89,28.3
29/11/2020 21:00,8.333333333,6.533333333,6,8.066666667,5.89,26.86666667
29/11/2020 21:30,8.4,6.44,6,8.02,5.89,27.06
29/11/2020 22:00,8.371428571,6.6,6.028571429,8.1,5.887142857,28.41428571
29/11/2020 22:30,8.333333333,6.6,6.366666667,8,5.883333333,29.03333333
29/11/2020 23:00,8.366666667,6.733333333,6.8,7.866666667,5.89,28.56666667
29/11/2020 23:30,8.54,6.9,6.52,8.12,5.89,28.08
30-Nov-20,9.214285714,6.528571429,6.114285714,8.428571429,5.887142857,27.4
30/11/2020 0:30,8.5,6.6,6.166666667,7.933333333,5.883333333,27.96666667
30/11/2020 1:00,8.5,6.5,6.5,7.933333333,5.886666667,28
30/11/2020 1:30,8.48,6.34,6.08,8.18,5.882,27.78
30/11/2020 2:00,8.428571429,6.614285714,6.342857143,8.128571429,5.89,27.72857143
30/11/2020 2:30,8.5,6.8,6.7,8.166666667,5.893333333,27.83333333
30/11/2020 3:00,8.433333333,6.766666667,5.733333333,8.033333333,5.896666667,28
30/11/2020 3:30,8.3,7.08,5.76,7.8,5.89,27.74
30/11/2020 4:00,8.3,7.085714286,5.628571429,7.428571429,5.887142857,25.95714286
30/11/2020 4:30,8.3,9.3,10.73333333,12,5.883333333,29.53333333
30/11/2020 5:00,9.433333333,32.2,34.7,41.66666667,5.903333333,44.63333333
30/11/2020 5:30,14.22,118,73.08,105.16,6.376,91.84
30/11/2020 6:00,26.67142857,313.8285714,115.3714286,196.9428571,8.22,217.5714286
30/11/2020 6:30,31.7,330.2666667,118.2666667,204.1,8.186666667,223.9666667
30/11/2020 7:00,29.8,338,123.1,199.6666667,8.063333333,222.2333333
30/11/2020 7:30,29.82,324.8,120.62,195.52,8.44,220.6
30/11/2020 8:00,29.84285714,324.2571429,120.3857143,184.1714286,8.088571429,222.7142857
30/11/2020 8:30,26.56666667,312.8,115.7666667,128.9,8.3,215.6666667
30/11/2020 9:00,26.63333333,275.6,107.6333333,153.6,8.166666667,200.2333333
30/11/2020 9:30,31,295,117.64,227.9,8.026,230.62
30/11/2020 10:00,29.71428571,319.8571429,116.6285714,211.5571429,8.198571429,228.7
30/11/2020 10:30,29.43333333,327.5666667,122.9,225.6333333,8.026666667,225.5666667
30/11/2020 11:00,29.23333333,319.0333333,115.0666667,216.4666667,8.343333333,206.3
30/11/2020 11:30,25.84,294.76,104.24,213.78,8.012,166.14
30/11/2020 12:00,12.57142857,274.7428571,100.4285714,171.0428571,8.251428571,186.9857143
30/11/2020 12:30,16.76666667,320.5,116.3333333,118.1333333,8.14,223.5
30/11/2020 13:00,27.43333333,335.2666667,121.2666667,220.0333333,8.1,226.5333333
30/11/2020 13:30,30.12,344.32,125.1,229.86,8.26,223.9
30/11/2020 14:00,29.34285714,348.2857143,128.0714286,224.5857143,8.005714286,231.0714286
30/11/2020 14:30,21.36666667,298.3333333,101.6333333,254.5666667,8.363333333,184.4
30/11/2020 15:00,21.66666667,284.9333333,43.5,269.6666667,8.06,96.63333333
30/11/2020 15:30,28.46,292.26,13.98,213.78,8.272,78.7
30/11/2020 16:00,22.35714286,276.9285714,21.55714286,67.38571429,8.165714286,74.98571429
30/11/2020 16:30,18.33333333,240.0333333,7.5,51.3,8.113333333,60.26666667
30/11/2020 17:00,17.46666667,222.3,7.166666667,55.13333333,8.18,33.16666667
30/11/2020 17:30,15.48,208.9,6.92,61.88,7.936,32.74
30/11/2020 18:00,11.65714286,230.9857143,5.428571429,51.25714286,8.385714286,32.87142857
30/11/2020 18:30,11.36666667,223.9666667,5.6,38.46666667,8.056666667,32.83333333
30/11/2020 19:00,15.2,222.3666667,5.466666667,17.7,8.183333333,31.23333333
30/11/2020 19:30,22.54,187.94,4.72,5.96,6.41,27.76
30/11/2020 20:00,19.55714286,99.21428571,4.657142857,6.657142857,0.007142857,27.31428571
30/11/2020 20:30,15.96666667,209.9333333,5.533333333,7.866666667,0,27.9
30/11/2020 21:00,19.2,233.3666667,5.933333333,8,0.003333333,28.23333333
30/11/2020 21:30,14.12,235.26,5.72,7.98,0.008,27.66
30/11/2020 22:00,22.65714286,230.7571429,5.342857143,7.928571429,0.002857143,27.47142857
30/11/2020 22:30,23.16666667,231.4,5.233333333,8.133333333,0.006666667,27.66666667
30/11/2020 23:00,11.43333333,208.8666667,5.266666667,8.133333333,0.003333333,27.93333333
30/11/2020 23:30,9.98,141,5.18,7.66,0.01,27.34
1-Dec-20,7.9,32.42857143,4.957142857,8.071428571,0.01,27.07142857
1/12/2020 0:30,7.9,8.533333333,4.8,8.4,0.01,26.93333333
1/12/2020 1:00,7.2,7.533333333,4.933333333,8.1,0.006666667,27.2
1/12/2020 1:30,4.92,7.5,4.42,7.84,0.002,28.04
1/12/2020 2:00,1.428571429,7.728571429,4.671428571,7.685714286,0.007142857,28.05714286
1/12/2020 2:30,1.466666667,7.166666667,5.2,7.933333333,0.003333333,27.76666667
1/12/2020 3:00,1.366666667,6.9,5.133333333,7.966666667,0.006666667,27.86666667
1/12/2020 3:30,1.28,7.04,4.6,7.86,0.002,27.72
1/12/2020 4:00,1.371428571,7.485714286,4.571428571,8.3,0.01,27.34285714
1/12/2020 4:30,1.833333333,9.066666667,10.43333333,27,0.01,30.66666667
1/12/2020 5:00,4.933333333,30.53333333,34.76666667,80.33333333,0.06,45.86666667
1/12/2020 5:30,11.2,112.02,70.36,146.54,1.726,91.28
1/12/2020 6:00,12.17142857,306.4142857,114.6857143,263.3285714,8.07,213.4285714
1/12/2020 6:30,12.43333333,342.1333333,117.6,263.8,8.07,227.1666667
1/12/2020 7:00,12.23333333,359.6,113.1,259.8666667,7.906666667,223.8
1/12/2020 7:30,12.46,350.24,111.8,275.1,8.274,227.76
1/12/2020 8:00,12.41428571,325.7714286,121.5714286,195.6142857,7.93,224.6285714
1/12/2020 8:30,12.6,299.7333333,114.6333333,86.73333333,8.13,210.4
1/12/2020 9:00,12.46666667,281.3666667,111.2333333,130.8,8.043333333,199.8666667
1/12/2020 9:30,13.92,289.92,127.44,236.08,7.948,228.72
1/12/2020 10:00,20,302.8571429,119.5428571,256.8,8.1,223.1428571
1/12/2020 10:30,18.6,300.3,122.8,256.8666667,7.94,225
1/12/2020 11:00,13.06666667,298,119.1666667,243.4333333,8.24,208.8
1/12/2020 11:30,15.14,294.58,114.64,236.54,7.936,166.22
1/12/2020 12:00,16.61428571,291.9857143,103.8571429,169.1857143,8.154285714,185.9857143
1/12/2020 12:30,26.96666667,304.2,112.7,130.1666667,8.06,220.9333333
1/12/2020 13:00,30.46666667,310.1333333,108.3,239,8.026666667,228.2666667
1/12/2020 13:30,29.66,309.34,105.12,246.4,8.174,228.16
1/12/2020 14:00,29.52857143,293.8428571,112.3428571,234.1714286,7.947142857,227.3428571
1/12/2020 14:30,20.06666667,269.8666667,93.73333333,230.1,8.263333333,184.8
1/12/2020 15:00,15.56666667,253.3666667,66.76666667,228.1666667,8.053333333,98.9
1/12/2020 15:30,24.48,264.78,54.72,212.76,8.334,82.26
1/12/2020 16:00,24.22857143,248.9857143,18.25714286,73.11428571,8.247142857,80.18571429
1/12/2020 16:30,24.46666667,234.1333333,6.466666667,59.4,8.2,78.46666667
1/12/2020 17:00,17.9,215.9,5.666666667,62.06666667,8.246666667,73.7
1/12/2020 17:30,10.7,204.46,5.72,66.56,8.036,61.3
1/12/2020 18:00,15.75714286,230.8142857,5.4,60.97142857,8.42,34.44285714
1/12/2020 18:30,23.76666667,230.2,5.033333333,51.1,8.13,33.23333333
1/12/2020 19:00,26.93333333,227.4,4.333333333,32.76666667,8.256666667,33.03333333
1/12/2020 19:30,27.26,184.18,4.52,12.12,6.458,33.1
1/12/2020 20:00,20.9,88.1,5.428571429,7.914285714,0.01,34.01428571
1/12/2020 20:30,15.46666667,189.3666667,6.566666667,9.233333333,0.01,34.56666667
1/12/2020 21:00,26.63333333,211.7,6.333333333,9.3,0.006666667,34.73333333
1/12/2020 21:30,28.94,217.8,5.58,9.46,0.002,34.02
1/12/2020 22:00,24.47142857,207.1714286,5.528571429,10.04285714,0.01,34.04285714
1/12/2020 22:30,10.9,197.0333333,5.566666667,9.633333333,0.01,33.86666667
1/12/2020 23:00,10.13333333,191.9,5.5,9.1,0.01,34.33333333
